`mesh_descriptor_uid`,`previous_indexing`,`mesh_previous_indexing_id`
D000072658,Myocardial Infarction (1999-2016),625
D000072659,Pituitary Diseases (1969-2016),626
D000072660,Spermatozoa (1979-2016),627
D000072661,Ciliary Motility Disorders (2009-2016),628
D000072663,"Rupture, Spontaneous (1965-2016)",629
D000072669,Genetic Engineering (2005-2016),630
D000072696,Exercise (1995-2016),631
D000072697,Race Relations (1988-2016),632
D000072716,Pain (1983-2016),633
D000072736,Propofol (1998-2016),634
D000072737,Myeloid Cells (2005-2016),635
D000072738,Nitrogen Fixation (1966-2016),636
D000072739,Animals (1996-2016),637
D000072741,Inheritance Patterns (2003-2016),638
D000072742,Mycoses (1976-2016),639
D000072758,Vaccination (2003-2016),640
D000072759,"Food, Fortified (2005-2016)",641
D000072760,Molecular Imaging (2010-2016),642
D000072776,Ophthalmoscopy (1964-2016),643
D000072797,Walking (1990-2016),644
D000072817,Cell Death (2006-2016),645
D000072836,Wound Healing (1963-2016),646
D000072837,Chromosome Aberrations (2011-2016),647
D000072856,"Specialties, Nursing (1981-2016)",648
D000072861,Phobic Disorders (1997-2016),649
D000072878,Severity of Illness Index (1988-2016),650
D000072916,Peripheral Blood Stem Cell Transplantation (1999-2016),651
D000072917,"Vocabulary, Controlled (1992-2016)",652
D000072957,Inuits (1991-2016),653
D000073,Naphthalenes (1966-1971),654
D000073017,Refugees (1969-2017),655
D000073039,Reactive Nitrogen Species (1996-2017),656
D000073097,Caribbean Region (2000-2017),657
D000073116,Survivors (2014-2017),658
D000073156,Elapidae (1994-2017),659
D000073176,Elapidae (1994-2017),660
D000073177,Elapidae (1994-2017),661
D000073178,Elapidae (1994-2017),662
D000073179,Elapidae (1994-2017),663
D000073180,Elapidae (1994-2017),664
D000073181,Elapidae (1994-2017),665
D000073182,beta-Lactam Resistance (2008-2017),666
D000073183,Fibrin (1991-2017),667
D000073196,Complementary Therapies (2007-2017),668
D000073197,Snakes (1970-2017),669
D000073216,Neuropsychological Tests (1987-2017),670
D000073218,Neuropsychological Tests (1984-2017),671
D000073219,Neuropsychological Tests (1978-2017),672
D000073220,Wechsler Scales (1974-2017),673
D000073222,Surveys and Questionnaires (1995-2017),674
D000073278,Self Care (2015-2017),675
D000073297,Massage (1967-2017),676
D000073316,Substance-Related Disorders (1990-2017),677
D000073319,Obesity (1975-2017),678
D000073336,"Sequence Analysis, DNA (1995-2017)",679
D000073358,Mycobacterium (1969-2017),680
D000073359,"Sequence Analysis, DNA (2010-2017)",681
D000073376,Epilepsy (1963-2017),682
D000073396,Organometallic Compounds (2005-2017),683
D000073397,"Stress, Psychological (1973-2017)",684
D000073399,DNA Methylation (1997-2017),685
D000073417,Dietary Sucrose (1964-2017),686
D000073476,Elapidae (1994-2017),687
D000073496,Frail Elderly (1990-2017),688
D000073556,Betaproteobacteria (2008-2017),689
D000073557,Campylobacter (1994-2017),690
D000073564,Desulfovibrio (2015-2017),691
D000073566,Mammals (1963-2017),692
D000073576,Charities (1966-2017),693
D000073577,Work Schedule Tolerance (1982-2017),694
D000073599,Health Behavior (2006-2017),695
D000073600,Dietary Proteins (1963-2017),696
D000073601,Hypertension/diet therapy (1995-2017),697
D000073602,Drug Utilization Review (1995-2017),698
D000073605,Rocky Mountain Spotted Fever (1963-2017),699
D000073617,Transfusion Reaction (2014-2017),700
D000073618,"Herpesvirus 3, Human (1970-2017)",701
D000073624,Symbolism (2005-2017),702
D000073637,Oligodendroglia (1984-2017),703
D000073638,Coronaviridae (2011-2017),704
D000073639,Coronavirus (2011-2017),705
D000073640,Coronaviridae (2011-2017),706
D000073641,Coronaviridae (2012-2017),707
D000073642,Coronaviridae (2012-2017),708
D000073656,Aging (1963-2017),709
D000073658,Mutation (1989-2017),710
D000073659,Mutation (1993-2017),711
D000073739,Methacrylates (1981-2017),712
D000073779,Adenosine Triphosphatases (1992-2017),713
D000073818,Pain (1991-2017),714
D000073819,Learning (1966-2017),715
D000073843,Randomized Controlled Trial (2006-2017),716
D000073846,Smoking (2014-2017),717
D000073860,Immune Tolerance (1990-2017),718
D000073861,Intercellular Signaling Peptides and Proteins (2006-2017),719
D000073863,Smoking (1963-2017),720
D000073864,Histone Deacetylases (2001-2017),721
D000073865,Smoking (1963-2017),722
D000073867,Smoking (1963-2017),723
D000073868,Smoking (1963-2017),724
D000073869,Smoking (1963-2017),725
D000073871,"Receptors, Immunologic (2000-2017)",726
D000073872,Vascular Malformations (1963-2017),727
D000073874,ATP-Binding Cassette Transporters (2001-2017),728
D000073880,Reconstructive Surgical Procedures (1988-2017),729
D000073882,Membrane Proteins (1988-2017),730
D000073885,Proteins (2011-2017),731
D000073886,Research (1963-2017),732
D000073887,Vaccination (1973-2017),733
D000073888,DNA/blood (1998-2017),734
D000073890,Biopsy (2011-2017),735
D000073920,Freezing (1971-2017),736
D000073924,"Books, Illustrated (2015-2017)",737
D000073930,Biological Evolution (1984-2017),738
D000073931,Risk Assessment (2011-2017),739
D000073932,"Behavior, Addictive (2000-2017)",740
D000073935,Narration (2003-2017),741
D000073938,Risk Management (2008-2017),742
D000073939,Muscle Proteins (1998-2017),743
D000073940,Transcription Factors (2008-2017),744
D000073942,Proto-Oncogene Proteins (2005-2017),745
D000073943,Nitro Compounds (1996-2017),746
D000073978,Educational Measurement (1972-2017),747
D000073979,Ubiquitin-Protein Ligases (2006-2017),748
D000073999,Glycerol (1998-2017),749
D000074008,Transcription Factors (1990-2017),750
D000074009,"Adenoma, Sweat Gland (1966-2017)",751
D000074010,GPI-Linked Proteins (1995-2017),752
D000074018,"Adaptor Proteins, Signal Transducing (1999-2017)",753
D000074019,RNA-Binding Proteins (1991-2017),754
D000074020,ATP-Binding Cassette Transporters (1995-2017),755
D000074021,Heart Block (1967-2017),756
D000074022,Thoracic Surgery (1981-2017),757
D000074024,Nephelometry and Turbidimetry (1979-2017),758
D000074025,Transient Receptor Potential Channels (2006-2017),759
D000074026,Fatty Acid-Binding Proteins (2005-2017),760
D000074039,Staphylococcus (1982-2017),761
D000074040,"Receptors, Histamine (2001-2017)",762
D000074042,Cerebral Ventricles (1963-2017),763
D000074049,Tumor Necrosis Factors (2006-2017),764
D000074058,Organic Cation Transport Proteins (2004-2017),765
D000074059,High-Energy Shock Waves/therapeutic use (1989-2017),766
D000074060,Catheter Ablation (2005-2017),767
D000074061,ATP-Binding Cassette Transporters (1998-2017),768
D000074063,ATP-Binding Cassette Transporters (1998-2017),769
D000074079,Connective Tissue Diseases (1979-2017),770
D000074080,MutS DNA Mismatch-Binding Protein (2006-2017),771
D000074081,DNA-Binding Proteins (1993-2017),772
D000074082,Sodium-Hydrogen Exchangers (2004-2017),773
D000074084,Monocytes (1988-2017),774
D000074085,"Mice, Knockout (1995-2017)",775
D000074121,Protein Kinase C (1992-2017),776
D000074122,Homeodomain Proteins (1997-2017),777
D000074141,"DNA, Neoplasm (2000-2017)",778
D000074161,Amino Acid Sequence (2004-2017),779
D000074162,"Trypsin Inhibitor, Kazal Pancreatic (2000-2017)",780
D000074163,"Proteinase Inhibitory Proteins, Secretory (2005-2017)",781
D000074165,Repressor Proteins (2004-2017),782
D000074166,MicroRNAs (2010-2017),783
D000074181,Adenosine Triphosphatases (1999-2017),784
D000074182,Amino Acid Sequence (1990-2017),785
D000074183,Adenosine Triphosphatases (1997-2017),786
D000074221,Digestion (1970-2017),787
D000074222,Cognition (1980-(2017),788
D000074243,Immunity (1968-2017),789
D000074264,Smoking Cessation (1992-2017),790
D000074268,"Receptors, Guanylate Cyclase-Coupled (2006-2017)",791
D000074269,Dental Implants (1996-2017),792
D000074270,Meconium (1963-2017),793
D000074283,"Receptors, Cell Surface (2006-2017)",794
D000074285,Smoking (1963-2017),795
D000074287,TRPC Cation Channels (2006-2017),796
D000074288,Membrane Proteins (2006-2017),797
D000074289,Serine Endopeptidases (2003-2017),798
D000074290,Transcription Factors (1990-2017),799
D000074301,Glycoproteins (1991-2017),800
D000074322,Antineoplastic Agents (1986-2017),801
D000074341,Food Contamination (1979-2017),802
D000074361,"Sleep, REM (1978-2017)",803
D000074382,Gases (1997-2017),804
D000074384,Sexuality (1997-2017),805
D000074386,Violence (1995-2017),806
D000074389,Treatment Outcome (2002-2017),807
D000074401,Membrane Proteins (1997-2017),808
D000074402,Synovial Membrane/surgery (1965-2017),809
D000074403,Meniscus/surgery (1965-2017),810
D000074404,Amino Acid Sequence (1988-2017),811
D000074406,Mastoid (1963-2017),812
D000074408,Aldehyde Reductase (1976-2017),813
D000074421,Fermentation (1970-2017),814
D000074422,Hydroxysteroid Dehydrogenases (2001-2017),815
D000074423,Plants (1994-2017),816
D000074425,Hydroxyprostaglandin Dehydrogenases (2004-2017),817
D000074426,Aldehyde Reductase (1999-2017),818
D000074429,Candida (1965-2017),819
D000074431,Cornea (1963-2017),820
D000074433,Muscles/surgery (1965-2017),821
D000074434,Esophagus/surgery (1975-2017),822
D000074436,Amino Acid Sequence (1991-2017),823
D000074439,Politics (2002-2017),824
D000074440,National Socialism (2002-2017),825
D000074443,Histone Acetyltransferases (2005-2017),826
D000074462,Repressor Proteins (1994-2017),827
D000074463,Histone-Lysine N-Methyltransferase (1996-2017),828
D000074502,"Receptors, G-Protein-Coupled (2004-2017)",829
D000074522,Informatics (2000-2017),830
D000074542,"Organic Anion Transporters, Sodium-Independent (2002-2017)",831
D000074562,"Receptors, Notch (2006-2017)",832
D000074582,Adenosine Triphosphatases (1995-2017),833
D000074583,Alcohol Oxidoreductases (1995-2017),834
D000074584,Tumor Suppressor Proteins (2004-2017),835
D000074585,"Protein Structure, Tertiary (1999-2017)",836
D000074606,Smoking (1978-2017),837
D000074608,"Protein Structure, Tertiary (1998-2017)",838
D000074609,Marijuana Smoking (1967-2017),839
D000074623,NADPH Oxidases (2001-2017),840
D000074643,"Nephrostomy, Percutaneous (1985-2017)",841
D000074662,NADPH Oxidases (1997-2017),842
D000074663,NADPH Oxidases (2001-2017),843
D000074664,NADPH Oxidases (2001-2017),844
D000074682,Nephrectomy (1963-2017),845
D000074702,Protein Folding (2006-2017),846
D000074703,Diptera (1963-2017),847
D000074704,Genetic Variation (1989-2017),848
D000074722,Fissure in Ano/surgery (1963-2017),849
D000074723,Oncogenes (2002-2017),850
D000074743,"Monitoring, Physiologic (1968-2017)",851
D000074746,Insects (2007-2017),852
D000074748,Insects (1992-2017),853
D000074749,Tumor Suppressor Proteins (2001-2017),854
D000074762,Gammaproteobacteria (2008-2017),855
D000074764,Snakes (1966-2017),856
D000074765,Dystrophin-Associated Proteins (2001-2017),857
D000074822,Patient Compliance (1963-2017),858
D000074824,Workplace (2006-2017),859
D000074842,Forkhead Transcription Factors (2006-2017),860
D000074868,Salpingectomy (2010-2017),861
D000074882,Pylorus (1963-2017),862
D000074883,Gynecologic Surgical Procedures (1984-2017),863
D000074884,Neoplasm Proteins (1999-2017),864
D000074885,"Labor, Induced (1965-2017)",865
D000074924,Peanut Hypersensitivity (2001-2017),866
D000074962,Drug Hypersensitivity (2005-2017),867
D000074982,Insects (1963-2017),868
D000075002,Eye Proteins (1999-2017),869
D000075022,Educational Measurement (1966-2017),870
D000075023,S100 Proteins (2010-2017),871
D000075024,GTP-Binding Proteins (1991-2017),872
D000075062,Proto-Oncogene Proteins (1993-2017),873
D000075063,Liliaceae (2013-2017),874
D000075102,Organic Cation Transport Proteins (2002-2017),875
D000075122,Multiple Myeloma (1980-2017),876
D000075142,Transcription Factors (2008-2017),877
D000075163,Organometallic Compounds (1970-2017),878
D000075223,Protein Binding (1994-2017),879
D000075225,Protein Binding (2008-2017),880
D000075242,Protein Kinase Inhibitors (2009-2017),881
D000075243,Lipocalins (2008-2017),882
D000075244,"Receptors, G-Protein-Coupled (2004-2017)",883
D000075282,Social Behavior (2001-2017),884
D000075302,Connexins (1996-2017),885
D000075342,Skin (1963-2017),886
D000075362,"Receptors, Immunologic (1997-2017)",887
D000075364,RNA-Binding Proteins (1995-2017),888
D000075366,"Chemokines, CC (1998-2017)",889
D000075368,Chloride Channels (2009-2017),890
D000075369,Chloride Channels (2003-2017),891
D000075383,S100 Proteins (2003-2017),892
D000075385,Nerve Growth Factors (1994-2017),893
D000075387,Smoking (1989-2017),894
D000075389,Tumor Suppressor Proteins (2005-2017),895
D000075403,Semantics (2002-2017),896
D000075422,Autoantibodies (2005-2017),897
D000075462,Serum Albumin (1966-2017),898
D000075523,"Contraceptive Agents, Female (2006-2017)",899
D000075527,"Injections, Intra-Articular (2000-2017)",900
D000075529,Urogenital Abnormalities (1963-2017),901
D000075530,Movement (1994-2017),902
D000075542,"Lenses, Intraocular (1983-2017)",903
D000075562,Hallucinations (1969-2017),904
D000075563,Neprilysin/antagonists and inhibitors (1999-2017),905
D000075602,Water Pollution (2001-2017),906
D000075662,Drug-Related Side Effects and Adverse Reactions (1969-2017),907
D000075684,Guanine Nucleotide Exchange Factors (2007-2017),908
D000075687,Ubiquitins (1993-2017),909
D000075703,Cation Transport Proteins (2004-2017),910
D000075722,Kruppel-Like Transcription Factors (1995-2017),911
D000075723,Trans-Activators (1997-2017),912
D000075743,"Receptors, Scavenger (2006-2017)",913
D000075744,"Receptors, Virus (2007-2017)",914
D000075745,rab GTP-Binding Proteins (2000-2017),915
D000075747,Ubiquitin-Protein Ligases (2006-2017),916
D000075762,Research (1966-2017),917
D000075802,Angiopoietins (2004-2017),918
D000075803,Blood Proteins (2000-2017),919
D000075804,Endonucleases (2005-2017),920
D000075906,"Chemokines, CC (1999-2017)",921
D000075923,Fires (1990-2017),922
D000075924,Nuclear Proteins (1995-2017),923
D000075925,Molecular Sequence Data (1995-2017),924
D000075926,"Protein Structure, Tertiary (1998-2017)",925
D000075927,Proto-Oncogene Proteins (1997-2017),926
D000075942,T-Lymphocytes (1977-2017),927
D000075943,Apolipoproteins (2002-2017),928
D000075944,"Lipoproteins, HDL (1997-2017)",929
D000075982,Immunoglobulins (2000-2017),930
D000076,"Algae, Green (1970-1971)",931
D000076023,Tumor Suppressor Proteins (2005-2017),932
D000076042,Korsakoff Syndrome (2001-2017),933
D000076064,Substance-Related Disorders (1966-2017),934
D000076084,Ubiquitin Thiolesterase (2008-2017),935
D000076104,Nerve Tissue Proteins (2000-2017),936
D000076106,Monomeric GTP-Binding Proteins (2004-2017),937
D000076107,"Diet, Carbohydrate-Restricted (2006-2017)",938
D000076122,Membrane Proteins (2005-2017),939
D000076164,Tumor Suppressor Proteins (2006-2017),940
D000076182,Transcription Factors (2003-2017),941
D000076183,Repressor Proteins (2004-2017),942
D000076202,Receptor Protein-Tyrosine Kinases (1999-2017),943
D000076204,Protein-Serine-Threonine Kinases (2005-2017),944
D000076205,Neuropeptides (2004-2017),945
D000076206,Data Collection (2014-2017),946
D000076207,Culture (1992-2017),947
D000076223,Proteins (2002-2017),948
D000076226,Carrier Proteins (2004-2017),949
D000076228,DNA-Binding Proteins (1999-2017),950
D000076242,Proteins (2011-2017),951
D000076248,Malvaceae (2000-2017),952
D000076282,Soil (1963-2017),953
D000076302,Citrulline (1995-2017),954
D000076385,Diverticulum (1968-2017),955
D000080,Ethers (1966-1971),956
D000081,Amides (1966-1970),957
D000084,"Phosphotransferases, ATP (1974-1978)",958
D000089,Anhydrides (1966-1978),959
D000093,Butanones (1970-1974),960
D000094,Butanones (1972-1974),961
D000095,Pyruvates (1972-1974),962
D000097,Nitriles (1969-1974),963
D000099,Fluorenes (1966-1974),964
D000101,Acetyltransferases (1973-1974),965
D000102,Acyltransferases (1973-1974),966
D000104,Thiolester Hydrolases (1973-1977),967
D000105,Coenzyme A (1966-1972),968
D000106,Coenzyme A Synthetases (1974-1975),969
D000107,"Chemistry, Organic (1966-1972)",970
D000108,Carnitine (1966-1977),971
D000113,Digoxin (1966-1978),972
D000116,Galactosamine (1973-1974),973
D000117,Glucosamine (1973-1974),974
D000118,Glucosaminidase (1972-1974),975
D000119,Polysaccharides (1966-1970),976
D000120,Procainamide (1966-1974) /analogs & derivatives (1975-1979),977
D000121,Serotonin (1974),978
D000122,Sulfhydryl Compounds (1973-1974),979
D000123,Acyltransferases (1966-1972),980
D000127,Mycoplasma (1966-1975),981
D000128,Mycoplasma (1966-1971),982
D000129,Mycoplasmataceae (1975),983
D000134,Phosphoric Acids (1968-1976),984
D000137,Acid-Base Equilibrium (1966-1975),985
D000140,Lactates (1966-1986),986
D000142,Acidosis (1966),987
D000149,Phosphates (1966-1976),988
D000150,Alcaligenes (1974),989
D000151,Acinetobacter (1966-1967),990
D000154,Hydro-Lyases (1966-1972),991
D000157,Aconite (1972-1974),992
D000158,Tympanic Membrane (1966-1977),993
D000160,Vestibular Nerve (1966-1978),994
D000161,Sound (1966-1971),995
D000163,Immunologic Deficiency Syndromes (1979-1982),996
D000165,Dimethylamines (1974),997
D000173,Shoulder Joint (1966-1974),998
D000175,Alkaloids (1971-1974),999
D000176,Peptide Peptidohydrolases (1973-1974),1000
D000178,Acrylates (1966-1970),1001
D000181,Vinyl Compounds (1973-1976),1002
D000182,Adrenocorticotropic Hormone (1966-1979),1003
D000183,Tissue Extracts (1973-1974),1004
D000184,Psychoanalytic Therapy (1966-1967),1005
D000185,Muscle Proteins (1970-1975),1006
D000187,Cattle Diseases (1966-1967),1007
D000189,Actinobacillus (1966-1971),1008
D000191,Actinomycetales (1966-1974),1009
D000193,Actinomycetales (1966-1971),1010
D000199,Muscle Proteins (1966-1970),1011
